i;BuyOrSell;PosNeg;dateTime;price;encryptedName;;;starsNum;itemId;text;;;category;
195;(Kupujący);Pozytywny;2011-02-22 10:39:56;4500;A1-84-31-DA-C2-1C-85-E1-6E-52-B1-B6-CE-3A-1E-C1;;;16;1426815712;komputery
196;(Kupujący);Pozytywny;2011-02-22 10:39:15;3900;A1-84-31-DA-C2-1C-85-E1-6E-52-B1-B6-CE-3A-1E-C1;;;16;1423201244;komputery
197;(Kupujący);Pozytywny;2011-02-22 10:36:11;3500;33-93-05-68-D8-2C-B0-D6-3D-50-90-05-79-79-EE-1E;;;71;1425641452;komputery
199;(Kupujący);Pozytywny;2011-02-22 10:23:13;3300;20-DB-B4-6E-70-6A-8E-7F-24-C0-AD-C1-92-77-1B-E0;;;158;1423281436;komputery
200;(Kupujący);Pozytywny;2011-02-22 10:10:59;2200;E3-95-D6-40-91-29-15-C6-38-42-78-B5-D5-3D-4D-93;;;357;1398475118;fotografia
202;(Kupujący);Pozytywny;2011-02-22 02:35:55;21900;25-41-C0-88-4B-A6-25-DD-C9-4B-9D-F0-B5-0A-0C-FA;;;145;1415852064;komputery
204;(Kupujący);Pozytywny;2011-02-21 22:51:32;5900;E6-49-57-C4-D5-67-57-E5-36-E6-9A-70-B3-03-4C-C7;;;139;1444619627;komputery
207;(Kupujący);Pozytywny;2011-02-21 21:19:26;7800;DB-26-6D-E5-10-8F-7E-39-73-74-4B-47-53-3F-E6-3E;;;47;1443536751;komputery
208;(Kupujący);Pozytywny;2011-02-21 20:52:44;2400;B7-3C-DE-A9-D9-8E-32-BC-6A-8D-1B-09-3B-EE-72-49;;;52;1462812503;komputery
209;(Kupujący);Pozytywny;2011-02-21 20:13:24;36500;4C-53-94-4D-A5-04-19-48-E8-3B-CA-BD-02-EC-40-A8;;;58;1447322353;komputery
211;(Kupujący);Pozytywny;2011-02-21 19:09:00;11500;ED-3F-8B-D7-85-90-24-B7-D8-F8-04-DC-DF-71-00-20;;;5;1440753879;komputery
212;(Kupujący);Pozytywny;2011-02-21 18:49:03;6500;59-A9-4F-95-64-A6-7F-8A-81-55-30-C1-12-70-79-35;;;114;1399110265;komputery
213;(Kupujący);Pozytywny;2011-02-21 18:48:49;19500;59-A9-4F-95-64-A6-7F-8A-81-55-30-C1-12-70-79-35;;;114;1408265262;komputery
214;(Kupujący);Pozytywny;2011-02-21 18:31:05;4200;BB-32-86-C4-C9-1F-BC-C2-83-46-45-73-A9-3B-C1-27;;;17;1451744181;komputery
